条形码,登录号,读者条码,外借时间,应归还时间,主键码,虚拟库室,续借次数,处理时间,流通库室键码,签到键码,附件,备注
10977334,10977334,1.41426E+11,2015/6/4 21:56,2015/7/6 23:59,685518,8,0,,0,0,,
11077160,11077160,1.41426E+11,2015/6/4 21:56,2015/7/6 23:59,598335,8,0,,0,0,,
10872654,10872654,1.21401E+11,2014/11/25 16:31,2014/12/25 23:59,632872,27,0,,0,0,,
10375655,10375655,1.21518E+11,2015/5/8 9:43,2015/6/8 23:59,317577,7,0,,0,0,,
10988252,10988252,9903437,2015/5/27 9:42,2015/6/26 23:59,693670,7,0,,0,0,,
11121784,11121784,1.21451E+11,2014/3/21 16:01,2015/6/22 23:59,436073,27,0,,0,0,,
10975190,10975190,1.41407E+11,2015/5/27 10:06,2015/6/26 23:59,685160,8,0,,0,0,,
10788343,10788343,1.41407E+11,2015/5/27 10:07,2015/6/26 23:59,675344,8,0,,0,0,,
10683806,10683806,1.31406E+11,2015/6/3 19:09,2015/7/8 23:59,423397,8,1,,0,0,,
11110018,11110018,1.31406E+11,2015/5/8 10:37,2015/6/8 23:59,416182,8,0,,0,0,,
10887801,10887801,1.31406E+11,2015/5/8 10:37,2015/6/8 23:59,672428,8,0,,0,0,,
10816725,10816725,1.31406E+11,2015/6/4 21:23,2015/7/10 23:59,322277,8,2,,0,0,,
10154616,10154616,1.31406E+11,2014/7/4 21:20,2014/10/8 23:59,236805,8,0,,0,0,,
10154088,10154088,1.31406E+11,2014/7/4 21:20,2014/10/8 23:59,236721,8,0,,0,0,,
10985147,10985147,9.7E+11,2015/5/8 10:39,2015/8/10 23:59,692735,8,2,,0,0,,
10619579,10619579,1.2141E+11,2015/5/8 10:53,2015/6/8 23:59,303622,8,0,,0,0,,
10793066,10793066,1.2141E+11,2015/5/8 10:53,2015/6/8 23:59,672193,8,0,,0,0,,
10981418,10981418,9902832,2015/5/8 10:55,2015/8/7 23:59,686243,8,2,,0,0,,
11113010,11113010,1.31412E+11,2015/6/5 8:50,2015/7/6 23:59,425575,8,0,,0,0,,
11452627,11452627,1.31412E+11,2015/6/5 8:50,2015/7/6 23:59,359493,8,0,,0,0,,
10423657,10423657,9902832,2015/5/8 10:55,2015/8/7 23:59,301937,8,2,,0,0,,
10153662,10153662,1.21412E+11,2015/6/26 10:34,2015/7/27 23:59,236651,8,1,,0,0,,
11074383,11074383,1.41402E+11,2015/5/27 10:09,2015/6/26 23:59,636882,8,0,,0,0,,
11116761,11116761,1.31412E+11,2015/6/5 8:50,2015/7/6 23:59,429487,8,0,,0,0,,
10392034,10392034,9903626,2015/6/5 9:02,2015/7/6 23:59,328780,7,0,,0,0,,
10719566,10719566,1.21406E+11,2015/6/5 8:51,2015/7/6 23:59,632510,8,0,,0,0,,
11004151,11004151,9903626,2015/6/5 9:02,2015/7/6 23:59,337555,7,0,,0,0,,
10949449,10949449,9.7E+11,2015/5/17 15:38,2015/8/17 23:59,676386,8,2,,0,0,,
10949454,10949454,9.7E+11,2015/5/17 15:38,2015/8/17 23:59,684432,8,2,,0,0,,
11043151,11043151,1.41412E+11,2015/6/12 21:58,2015/7/13 23:59,365446,8,0,,0,0,,
10171144,10171144,1.21402E+11,2015/6/3 20:54,2015/8/3 23:59,246086,8,1,,0,0,,
10869360,10869360,1.41404E+11,2015/6/8 16:35,2015/9/7 23:59,618905,8,2,,0,0,,
11088268,11088268,1.31408E+11,2015/5/20 7:59,2015/6/19 23:59,633930,8,0,,0,0,,
10884182,10884182,1.41404E+11,2015/6/8 16:35,2015/9/7 23:59,620957,8,2,,0,0,,
11411091,11411091,1.31419E+11,2015/6/17 18:18,2015/7/17 23:59,347036,7,0,,0,0,,
2025031,N109278,1.31419E+11,2015/6/17 18:18,2015/7/17 23:59,172183,7,0,,0,0,,
10357742,10357742,1.31419E+11,2015/6/17 18:18,2015/7/17 23:59,312976,7,0,,0,0,,
2011471,N150835,1.21419E+11,2015/6/17 18:43,2015/7/17 23:59,176203,7,0,,0,0,,
11437481,11437481,1.31414E+11,2015/6/17 20:09,2015/7/17 23:59,353421,8,0,,0,0,,
10087397,10087397,1.41402E+11,2015/6/8 17:29,2015/7/8 23:59,226240,8,0,,0,0,,
10198445,10198445,1.21414E+11,2015/6/17 20:34,2015/7/17 23:59,254353,7,0,,0,0,,
10427568,10427568,1.21414E+11,2015/6/17 20:34,2015/7/17 23:59,303682,7,0,,0,0,,
10863122,10863122,1.31415E+11,2015/6/21 16:57,2015/7/21 23:59,631934,27,0,,0,0,,
10474234,10474234,9902633,2015/6/18 8:02,2015/8/19 23:59,638134,8,2,,0,0,,
10919669,10919669,1.41408E+11,2015/6/18 20:18,2015/7/20 23:59,629498,8,0,,0,0,,
11041488,11041488,1.31409E+11,2015/6/18 11:25,2015/7/20 23:59,362539,8,0,,0,0,,
10467861,10467861,1.41408E+11,2015/6/18 20:18,2015/7/20 23:59,419800,8,0,,0,0,,
10712375,10712375,1.21404E+11,2015/6/9 8:11,2015/7/9 23:59,628540,27,0,,0,0,,
11064699,11064699,1.31418E+11,2015/5/20 11:20,2015/7/20 23:59,440310,27,1,,0,0,,
10691454,10691454,1.31418E+11,2015/5/20 11:20,2015/7/20 23:59,618291,27,1,,0,0,,
11492649,11492649,1.41408E+11,2015/6/9 8:19,2015/7/9 23:59,416987,27,0,,0,0,,
11225359,11225359,1.41408E+11,2015/6/9 8:19,2015/7/9 23:59,701203,27,0,,0,0,,
10878204,10878204,1.31415E+11,2015/6/21 16:57,2015/7/21 23:59,631243,27,0,,0,0,,
10912974,10912974,1.31412E+11,2015/6/21 9:52,2015/7/21 23:59,626917,27,0,,0,0,,
10853131,10853131,1.21426E+11,2015/6/9 8:47,2015/7/9 23:59,623093,27,0,,0,0,,
10925634,10925634,1.31412E+11,2015/6/21 9:52,2015/7/21 23:59,629175,27,0,,0,0,,
10846776,10846776,1.21426E+11,2015/6/9 8:47,2015/7/9 23:59,623949,27,0,,0,0,,
10705386,10705386,1.31425E+11,2015/6/21 10:28,2015/7/21 23:59,624985,27,0,,0,0,,
10852839,10852839,1.31425E+11,2015/6/21 10:28,2015/7/21 23:59,633435,27,0,,0,0,,
11223557,11223557,1.21426E+11,2015/6/21 10:32,2015/7/21 23:59,698512,27,0,,0,0,,
10858172,10858172,1.31406E+11,2015/6/21 11:18,2015/7/21 23:59,633552,27,0,,0,0,,
11232217,11232217,1.31407E+11,2015/6/21 11:22,2015/7/21 23:59,709858,27,0,,0,0,,
10851667,10851667,1.41406E+11,2015/6/9 9:26,2015/8/10 23:59,626986,27,1,,0,0,,
10682136,10682136,9.7E+11,2015/4/12 11:02,2015/5/12 23:59,422467,8,0,,0,0,,
11055726,11055726,9.7E+11,2015/6/9 9:27,2015/8/10 23:59,431041,27,1,,0,0,,
10767075,10767075,9902851,2015/6/21 10:42,2015/7/21 23:59,629797,27,0,,0,0,,
11123691,11123691,9.7E+11,2015/6/9 9:27,2015/8/10 23:59,436515,27,1,,0,0,,
11060592,11060592,1.41402E+11,2015/6/16 14:40,2015/7/20 23:59,437856,27,1,,0,0,,
10764135,10764135,9902851,2015/6/21 10:42,2015/7/21 23:59,629892,27,0,,0,0,,
10876499,10876499,1.31418E+11,2015/6/21 17:58,2015/7/21 23:59,632480,27,0,,0,0,,
10990410,10990410,9902847,2015/6/21 10:42,2015/7/21 23:59,694544,27,0,,0,0,,
10698890,10698890,9.7E+11,2015/6/9 9:40,2015/7/9 23:59,629705,27,0,,0,0,,
10851195,10851195,9902847,2015/6/21 10:43,2015/7/21 23:59,625701,27,0,,0,0,,
11504582,11504582,1.21406E+11,2015/5/20 15:59,2015/6/19 23:59,435572,27,0,,0,0,,
10701291,10701291,1.21406E+11,2015/6/21 10:46,2015/7/21 23:59,628941,27,0,,0,0,,
11061610,11061610,1.30306E+11,2015/6/21 10:46,2015/7/21 23:59,438424,27,0,,0,0,,
11022726,11022726,1.30302E+11,2015/3/9 11:05,2015/4/8 23:59,360238,8,0,,0,0,,
10873673,10873673,1.2141E+11,2015/5/20 16:20,2015/6/19 23:59,620095,27,0,,0,0,,
10913136,10913136,9.7E+11,2015/6/9 9:40,2015/7/9 23:59,622828,27,0,,0,0,,
6701361,6701361,9902172,2014/11/5 11:16,2015/2/4 23:59,96245,2,2,,0,0,,
10878071,10878071,1.41406E+11,2015/6/9 9:54,2015/7/9 23:59,630517,27,0,,0,0,,
11115626,11115626,1.3141E+11,2014/11/26 10:33,2014/12/26 23:59,429061,27,0,,0,0,,
6708647,6708647,9902172,2014/11/5 11:16,2015/2/4 23:59,293403,2,2,,0,0,,
6707895,6707895,9902172,2014/11/5 11:16,2015/2/4 23:59,89861,2,2,,0,0,,
10872145,10872145,1.41415E+11,2015/6/21 11:04,2015/7/21 23:59,628238,27,0,,0,0,,
11111535,11111535,1.31416E+11,2015/6/21 11:15,2015/7/21 23:59,425082,8,0,,0,0,,
10910472,10910472,1.31413E+11,2015/6/9 16:59,2015/7/9 23:59,632687,27,0,,0,0,,
10761728,10761728,1.31413E+11,2015/6/9 16:59,2015/7/9 23:59,632078,27,0,,0,0,,
10759669,10759669,1.31402E+11,2015/6/21 17:24,2015/7/21 23:59,626946,27,0,,0,0,,
10399445,10399445,1.21406E+11,2015/1/19 21:10,2015/3/23 23:59,330264,8,0,,0,0,,
10682057,10682057,1.41406E+11,2015/6/10 7:54,2015/7/10 23:59,422439,8,0,,0,0,,
11446548,11446548,9.7E+11,2015/6/17 17:04,2015/7/17 23:59,357875,8,0,,0,0,,
10791255,10791255,1.31413E+11,2015/6/23 18:20,2015/7/23 23:59,683622,8,0,,0,0,,
10449248,10449248,9.6E+11,2015/6/23 8:50,2015/7/23 23:59,321713,8,0,,0,0,,
10417436,10417436,1.31401E+11,2015/6/23 10:16,2015/8/24 23:59,297715,8,1,,0,0,,
11446264,11446264,1.31403E+11,2015/6/17 17:29,2015/7/17 23:59,357823,8,0,,0,0,,
10307819,10307819,1.21406E+11,2015/6/17 19:31,2015/7/17 23:59,285939,8,0,,0,0,,
6708125,6708125,9902133,2014/5/13 16:31,2014/6/12 23:59,277105,2,0,,0,0,,
10854286,10854286,1.41406E+11,2015/6/24 9:01,2015/7/24 23:59,630640,8,0,,0,0,,
10350627,10350627,1.21406E+11,2015/6/17 21:17,2015/7/17 23:59,308397,8,0,,0,0,,
10789472,10789472,1.21401E+11,2015/6/10 11:02,2015/9/9 23:59,670196,8,2,,0,0,,
10295570,10295570,1.31419E+11,2015/6/10 15:18,2015/7/10 23:59,276903,8,0,,0,0,,
10673293,10673293,1.21406E+11,2015/6/17 21:17,2015/7/17 23:59,365890,8,0,,0,0,,
10887967,10887967,1.31404E+11,2015/6/17 21:43,2015/7/17 23:59,672409,8,0,,0,0,,
10740828,10740828,1.31419E+11,2015/6/10 15:18,2015/7/10 23:59,672631,8,0,,0,0,,
10670065,10670065,1.31419E+11,2015/6/10 15:19,2015/7/10 23:59,364563,8,0,,0,0,,
10823019,10823019,1.31401E+11,2015/6/23 10:16,2015/8/24 23:59,327896,8,1,,0,0,,
11405619,11405619,1.21406E+11,2015/6/23 19:02,2015/7/23 23:59,341840,8,0,,0,0,,
10725382,10725382,1.31413E+11,2015/6/20 17:50,2015/7/20 23:59,663127,7,0,,0,0,,
11086063,11086063,1.21509E+11,2015/6/3 18:32,2015/7/3 23:59,634254,8,0,,0,0,,
10860580,10860580,1.31518E+11,2014/11/9 9:24,2014/12/9 23:59,623681,27,0,,0,0,,
10943647,10943647,9.7E+11,2015/6/3 20:02,2015/7/3 23:59,280047,8,0,,0,0,,
10686373,10686373,1.31408E+11,2015/6/18 8:59,2015/7/20 23:59,440064,8,0,,0,0,,
10241572,10241572,1.4141E+11,2015/5/26 9:38,2015/7/6 23:59,280019,8,1,,0,0,,
11058476,11058476,1.40301E+11,2015/6/18 9:17,2015/7/20 23:59,431174,8,0,,0,0,,
11495474,11495474,1.31415E+11,2015/6/3 20:09,2015/8/3 23:59,419780,8,1,,0,0,,
10326736,10326736,1.31402E+11,2015/6/3 20:34,2015/9/2 23:59,298657,8,2,,0,0,,
10409148,10409148,1.4034E+11,2015/4/15 14:37,2015/7/16 23:59,294149,7,2,,0,0,,
11111580,11111580,1.21402E+11,2015/6/3 20:48,2015/8/3 23:59,425096,8,1,,0,0,,
11098762,11098762,9902080,2015/5/21 15:59,2015/8/21 23:59,635129,8,2,,0,0,,
10793332,10793332,1.2141E+11,2015/6/12 11:16,2015/7/13 23:59,671947,8,0,,0,0,,
10762490,10762490,1.21402E+11,2015/6/3 20:48,2015/8/3 23:59,622017,8,1,,0,0,,
10385572,10385572,1.21416E+11,2015/6/12 17:23,2015/7/13 23:59,321508,8,0,,0,0,,
10645464,10645464,1.4034E+11,2015/4/15 14:41,2015/7/16 23:59,335607,7,2,,0,0,,
10669124,10669124,1.4141E+11,2015/6/12 17:47,2015/7/13 23:59,364706,8,0,,0,0,,
10863085,10863085,9902080,2015/5/21 15:58,2015/8/21 23:59,625215,8,2,,0,0,,
10053681,10053681,1.31425E+11,2015/6/10 21:02,2015/7/10 23:59,98123,8,0,,0,0,,
11117521,11117521,1.40302E+11,2015/5/21 19:35,2015/8/24 23:59,430390,8,2,,0,0,,
51672854,51672854,9902133,2014/5/13 16:31,2014/6/12 23:59,276052,2,0,,0,0,,
11461406,11461406,1.21402E+11,2015/6/18 10:40,2015/7/20 23:59,372335,8,0,,0,0,,
10206693,10206693,1.31425E+11,2015/6/10 21:02,2015/7/10 23:59,260665,8,0,,0,0,,
10185293,10185293,1.41404E+11,2015/5/5 18:58,2015/6/4 23:59,248673,8,0,,0,0,,
6708761,6708761,9902133,2014/5/13 16:31,2014/6/12 23:59,293696,2,0,,0,0,,
11203435,11203435,1.21402E+11,2015/6/3 20:52,2015/7/3 23:59,340696,8,0,,0,0,,
10171142,10171142,1.21402E+11,2015/6/3 20:52,2015/7/3 23:59,246086,8,0,,0,0,,
11016229,11016229,1.11518E+11,2015/4/15 19:48,2015/7/15 23:59,358858,7,2,,0,0,,
10640127,10640127,1.4141E+11,2015/6/12 17:47,2015/7/13 23:59,325588,8,0,,0,0,,
10762493,10762493,1.21402E+11,2015/6/3 20:52,2015/7/3 23:59,622017,8,0,,0,0,,
10781635,10781635,9.6E+11,2015/6/12 18:53,2015/7/13 23:59,632120,8,0,,0,0,,
10941691,10941691,1.11518E+11,2015/4/15 19:49,2015/7/15 23:59,683678,7,2,,0,0,,
10679114,10679114,9.6E+11,2015/6/12 18:53,2015/7/13 23:59,417931,8,0,,0,0,,
11472502,11472502,1.21402E+11,2015/6/18 10:40,2015/7/20 23:59,377415,8,0,,0,0,,
10974407,10974407,1.31402E+11,2015/6/18 10:47,2015/7/20 23:59,684905,8,0,,0,0,,
11075194,11075194,1.31404E+11,2015/6/12 21:32,2015/7/13 23:59,428520,8,0,,0,0,,
10297866,10297866,1.3141E+11,2015/5/5 19:35,2015/7/6 23:59,276885,8,1,,0,0,,
10700859,10700859,1.31402E+11,2015/6/18 10:47,2015/7/20 23:59,622859,8,0,,0,0,,
10076987,10076987,1.41416E+11,2015/6/18 11:10,2015/7/20 23:59,103115,8,0,,0,0,,
11111089,11111089,1.41416E+11,2015/6/18 11:10,2015/7/20 23:59,424934,8,0,,0,0,,
10942853,10942853,1.41416E+11,2015/6/18 11:20,2015/7/20 23:59,671470,8,0,,0,0,,
10733925,10733925,1.41416E+11,2015/6/18 11:20,2015/7/20 23:59,399328,8,0,,0,0,,
10266008,10266008,9905138,2015/4/13 15:14,2015/5/13 23:59,244589,8,0,,0,0,,
10752506,10752506,9905138,2015/4/13 15:14,2015/5/13 23:59,622208,8,0,,0,0,,
10730733,10730733,1.31407E+11,2015/5/21 8:13,2015/7/23 23:59,88436,8,1,,0,0,,
10375397,10375397,9903272,2015/5/21 9:18,2015/7/22 23:59,317552,8,1,,0,0,,
10739134,10739134,1.41426E+11,2015/5/21 9:24,2015/6/22 23:59,684798,8,0,,0,0,,
10638735,10638735,9.6E+11,2015/1/24 16:50,2015/3/23 23:59,325331,8,0,,0,0,,
11060674,11060674,9.7E+11,2015/4/21 17:50,2015/5/21 23:59,439000,8,0,,0,0,,
10796205,10796205,9.7E+11,2015/4/21 17:51,2015/5/21 23:59,691477,8,0,,0,0,,
10840023,10840023,1.41414E+11,2015/6/3 17:06,2015/8/5 23:59,371434,7,2,,0,0,,
10946912,10946912,9.7E+11,2015/4/21 17:51,2015/5/21 23:59,669879,8,0,,0,0,,
10707163,10707163,1.41419E+11,2015/5/21 9:47,2015/7/23 23:59,627126,8,1,,0,0,,
11476942,11476942,9902847,2015/6/21 9:56,2015/9/21 23:59,388196,8,2,,0,0,,
10162604,10162604,1.41403E+11,2015/6/18 9:36,2015/7/20 23:59,238246,8,0,,0,0,,
10678852,10678852,1.31406E+11,2015/6/9 9:15,2015/7/9 23:59,417835,8,0,,0,0,,
10471512,10471512,1.41403E+11,2015/6/18 9:36,2015/7/20 23:59,638356,8,0,,0,0,,
11422181,11422181,1.41409E+11,2015/5/19 10:09,2015/6/18 23:59,350324,8,0,,0,0,,
10735989,10735989,1.21414E+11,2015/6/19 11:22,2015/7/20 23:59,674925,7,0,,0,0,,
10736897,10736897,1.41409E+11,2015/5/19 10:09,2015/6/18 23:59,678243,8,0,,0,0,,
10890970,10890970,1.21414E+11,2015/6/19 11:22,2015/7/20 23:59,677645,7,0,,0,0,,
11476935,11476935,9902847,2015/6/21 9:56,2015/9/21 23:59,388195,8,2,,0,0,,
10654292,10654292,9.7E+11,2015/5/19 10:44,2015/8/19 23:59,348331,8,2,,0,0,,
11476932,11476932,9902847,2015/6/21 9:56,2015/9/21 23:59,388194,8,2,,0,0,,
11097344,11097344,9.7E+11,2015/5/19 10:44,2015/8/19 23:59,637089,8,2,,0,0,,
10957446,10957446,9902851,2015/6/21 9:55,2015/9/21 23:59,639246,8,2,,0,0,,
10302810,10302810,9.7E+11,2015/5/19 10:44,2015/8/19 23:59,282053,8,2,,0,0,,
10838113,10838113,9902851,2015/6/21 9:55,2015/9/21 23:59,369624,8,2,,0,0,,
10978635,10978635,1.21406E+11,2015/6/8 17:40,2015/7/8 23:59,685655,8,0,,0,0,,
10380596,10380596,1.21412E+11,2015/6/8 19:50,2015/7/8 23:59,318312,8,0,,0,0,,
10885906,10885906,9902851,2015/6/21 9:55,2015/9/21 23:59,675094,8,2,,0,0,,
10742678,10742678,1.31404E+11,2015/6/21 10:08,2015/7/21 23:59,669071,8,0,,0,0,,
10942483,10942483,1.31404E+11,2015/6/21 10:08,2015/7/21 23:59,676448,8,0,,0,0,,
10986730,10986730,1.31404E+11,2015/6/21 10:08,2015/7/21 23:59,693421,8,0,,0,0,,
10105335,10105335,1.21426E+11,2015/6/8 19:55,2015/7/8 23:59,228180,8,0,,0,0,,
10958106,10958106,1.21426E+11,2015/6/8 19:55,2015/7/8 23:59,643859,8,0,,0,0,,
10976805,10976805,1.21406E+11,2015/6/8 20:07,2015/7/8 23:59,685365,8,0,,0,0,,
11404926,11404926,1.41404E+11,2015/6/9 11:19,2015/7/9 23:59,341716,8,0,,0,0,,
10924841,10924841,1.21509E+11,2015/5/19 21:24,2015/6/18 23:59,620730,8,0,,0,0,,
10161032,10161032,1.21416E+11,2015/5/20 9:11,2015/6/19 23:59,231872,8,0,,0,0,,
11205988,11205988,1.21414E+11,2015/3/22 11:21,2015/5/22 23:59,341566,8,1,,0,0,,
10847564,10847564,1.41426E+11,2015/6/8 20:14,2015/7/8 23:59,629466,8,0,,0,0,,
10345940,10345940,9905072,2015/5/20 21:43,2015/6/19 23:59,307270,8,0,,0,0,,
10632645,10632645,9905072,2015/5/20 21:43,2015/6/19 23:59,320835,8,0,,0,0,,
10783192,10783192,9905072,2015/5/20 21:43,2015/6/19 23:59,621263,8,0,,0,0,,
11456659,11456659,1.41426E+11,2015/6/21 11:15,2015/7/21 23:59,360091,8,0,,0,0,,
11038346,11038346,1.41426E+11,2015/6/21 11:15,2015/7/21 23:59,360820,8,0,,0,0,,
10943186,10943186,1.31412E+11,2015/6/21 11:16,2015/7/21 23:59,676630,8,0,,0,0,,
11125633,11125633,1.21404E+11,2015/6/9 11:43,2015/7/9 23:59,436850,8,0,,0,0,,
10793161,10793161,1.41411E+11,2015/6/21 11:16,2015/7/21 23:59,672634,8,0,,0,0,,
10901666,10901666,1.41411E+11,2015/6/21 11:16,2015/7/21 23:59,317154,8,0,,0,0,,
10669073,10669073,1.41426E+11,2015/6/21 11:18,2015/7/21 23:59,364713,8,0,,0,0,,
11477796,11477796,9.6E+11,2015/6/21 11:19,2015/7/21 23:59,388778,8,0,,0,0,,
11407649,11407649,1.21425E+11,2015/6/9 14:41,2015/7/9 23:59,344496,8,0,,0,0,,
10214817,10214817,1.41406E+11,2015/6/21 11:27,2015/7/21 23:59,262892,8,0,,0,0,,
10230672,10230672,1.41406E+11,2015/6/21 11:27,2015/7/21 23:59,277404,8,0,,0,0,,
11127284,11127284,1.21404E+11,2015/6/9 18:18,2015/7/9 23:59,437291,8,0,,0,0,,
11207946,11207946,1.21407E+11,2015/4/22 15:41,2015/7/23 23:59,342899,8,2,,0,0,,
10937210,10937210,1.41408E+11,2015/6/21 11:28,2015/7/21 23:59,682044,8,0,,0,0,,
11411077,11411077,1.41408E+11,2015/6/21 11:28,2015/7/21 23:59,347033,8,0,,0,0,,
11243116,11243116,1.21426E+11,2015/6/21 11:35,2015/7/21 23:59,709279,8,0,,0,0,,
10272217,10272217,1.31412E+11,2015/6/21 11:37,2015/9/21 23:59,250426,8,2,,0,0,,
10688162,10688162,1.41426E+11,2015/6/21 11:38,2015/7/21 23:59,639061,8,0,,0,0,,
10770002,10770002,1.41409E+11,2015/6/9 19:07,2015/7/9 23:59,632177,27,0,,0,0,,
10850095,10850095,1.21408E+11,2015/6/9 19:18,2015/7/9 23:59,621494,27,0,,0,0,,
11223507,11223507,1.21406E+11,2015/6/9 19:27,2015/7/9 23:59,698300,27,0,,0,0,,
10924958,10924958,1.21411E+11,2015/3/12 11:31,2015/4/13 23:59,620966,27,0,,0,0,,
10736817,10736817,1.41407E+11,2015/6/21 11:38,2015/7/21 23:59,675968,8,0,,0,0,,
11121704,11121704,1.21411E+11,2015/3/12 11:31,2015/4/13 23:59,436177,27,0,,0,0,,
10777039,10777039,1.41404E+11,2015/6/9 19:35,2015/7/9 23:59,621767,27,0,,0,0,,
10861344,10861344,1.3141E+11,2014/10/29 21:22,2014/11/28 23:59,626611,27,0,,0,0,,
10783458,10783458,1.3141E+11,2014/10/29 21:22,2014/11/28 23:59,629487,27,0,,0,0,,
11446759,11446759,1.41404E+11,2015/6/9 19:41,2015/7/9 23:59,357910,8,0,,0,0,,
10883415,10883415,1.31417E+11,2015/6/21 11:40,2015/7/21 23:59,674600,8,0,,0,0,,
10976733,10976733,1.31417E+11,2015/6/21 11:41,2015/7/21 23:59,685371,8,0,,0,0,,
11078811,11078811,1.31417E+11,2015/6/21 11:41,2015/7/21 23:59,637281,8,0,,0,0,,
11074449,11074449,1.31518E+11,2015/6/21 11:41,2015/7/21 23:59,637332,8,0,,0,0,,
11066045,11066045,1.34201E+11,2015/4/22 17:48,2015/5/22 23:59,439232,8,0,,0,0,,
10860203,10860203,1.41415E+11,2015/6/9 20:16,2015/7/9 23:59,629735,27,0,,0,0,,
10161472,10161472,1.41404E+11,2014/12/17 17:34,2015/1/16 23:59,237988,8,0,,0,0,,
10753747,10753747,1.41404E+11,2014/12/17 17:34,2015/1/16 23:59,625303,8,0,,0,0,,
11404419,11404419,1.41404E+11,2014/12/17 17:35,2015/1/16 23:59,339143,8,0,,0,0,,
10813438,10813438,9901826,2015/3/23 9:57,2015/6/22 23:59,316854,8,2,,0,0,,
11219137,11219137,1.21413E+11,2015/4/20 8:54,2015/7/20 23:59,645703,7,2,,0,0,,
10454214,10454214,1.21403E+11,2015/3/9 10:05,2015/4/8 23:59,381389,7,0,,0,0,,
11481700,11481700,9901826,2015/3/23 9:57,2015/6/22 23:59,391932,8,2,,0,0,,
10275520,10275520,1.21403E+11,2015/3/9 10:05,2015/4/8 23:59,250725,7,0,,0,0,,
10260930,10260930,1.21403E+11,2015/3/9 10:05,2015/4/8 23:59,240768,7,0,,0,0,,
569456,569456,1.21403E+11,2015/3/9 10:05,2015/4/8 23:59,276477,7,0,,0,0,,
569453,569453,1.21403E+11,2015/3/9 10:05,2015/4/8 23:59,276477,7,0,,0,0,,
10260935,10260935,1.21403E+11,2015/3/9 10:06,2015/4/8 23:59,240768,7,0,,0,0,,
569451,569451,1.21403E+11,2015/3/9 10:06,2015/4/8 23:59,276477,7,0,,0,0,,
569452,569452,1.21403E+11,2015/3/9 10:06,2015/4/8 23:59,276477,7,0,,0,0,,
569457,569457,1.21403E+11,2015/3/9 10:06,2015/4/8 23:59,276477,7,0,,0,0,,
11100426,11100426,1.21403E+11,2015/3/9 10:06,2015/4/8 23:59,384607,7,0,,0,0,,
10818561,10818561,1.21403E+11,2015/3/9 10:06,2015/4/8 23:59,323570,7,0,,0,0,,
2017892,N159557,1.21413E+11,2015/4/20 9:12,2015/7/23 23:59,200994,7,2,,0,0,,
10239759,10239759,1.21413E+11,2015/4/20 9:13,2015/7/23 23:59,279320,8,2,,0,0,,
530720,530720,1.21403E+11,2015/3/9 10:06,2015/4/8 23:59,226996,7,0,,0,0,,
10170309,10170309,1.3141E+11,2015/3/14 17:05,2015/4/13 23:59,244338,8,0,,0,0,,
10411752,10411752,1.31451E+11,2015/6/17 10:47,2015/7/17 23:59,295012,8,0,,0,0,,
10718986,10718986,1.31451E+11,2015/6/17 10:48,2015/7/17 23:59,625132,8,0,,0,0,,
11060332,11060332,1.31412E+11,2015/5/23 18:06,2015/7/23 23:59,438392,27,1,,0,0,,
10741738,10741738,1.41426E+11,2015/5/11 9:07,2015/6/10 23:59,677834,8,0,,0,0,,
10296226,10296226,1.21406E+11,2015/6/17 15:02,2015/7/17 23:59,277714,8,0,,0,0,,
10788750,10788750,1.21406E+11,2015/6/17 15:02,2015/7/17 23:59,671000,8,0,,0,0,,
10177826,10177826,1.21402E+11,2015/6/3 21:05,2015/7/3 23:59,247691,8,0,,0,0,,
11066103,11066103,1.21401E+11,2015/5/23 18:10,2015/7/23 23:59,438373,27,1,,0,0,,
708530,708530,1.21402E+11,2015/6/3 21:05,2015/7/3 23:59,246508,8,0,,0,0,,
11060096,11060096,1.21401E+11,2015/5/23 18:10,2015/7/23 23:59,437955,27,1,,0,0,,
11076248,11076248,1.31401E+11,2015/6/24 10:50,2015/7/24 23:59,638406,8,0,,0,0,,
11462321,11462321,1.41426E+11,2015/5/11 9:06,2015/6/10 23:59,372448,8,0,,0,0,,
11208802,11208802,1.21402E+11,2015/6/3 21:05,2015/7/3 23:59,343039,8,0,,0,0,,
10328847,10328847,1.21402E+11,2015/6/3 21:05,2015/7/3 23:59,247691,8,0,,0,0,,
11045707,11045707,9.7E+11,2015/5/24 8:34,2015/7/24 23:59,409304,8,1,,0,0,,
11435293,11435293,1.21416E+11,2015/5/10 15:09,2015/7/29 23:59,353165,8,2,,0,0,,
10159245,10159245,1.21425E+11,2015/6/24 15:00,2015/7/24 23:59,237569,8,0,,0,0,,
11208804,11208804,1.21402E+11,2015/6/3 21:05,2015/7/3 23:59,343039,8,0,,0,0,,
10891859,10891859,9.7E+11,2015/5/24 8:34,2015/7/24 23:59,669098,8,1,,0,0,,
10727160,10727160,9901041,2015/5/11 18:06,2015/8/10 23:59,662746,8,2,,0,0,,
11477805,11477805,1.21406E+11,2015/3/21 17:22,2015/4/20 23:59,388767,8,0,,0,0,,
10727163,10727163,9901041,2015/5/11 18:06,2015/8/10 23:59,662745,8,2,,0,0,,
10729897,10729897,9.7E+11,2015/5/24 8:34,2015/7/24 23:59,676117,8,1,,0,0,,
